data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
2442176,566,NIG1536,1536,12-Jun-05,2005,1,Battle-No change of territory,Police Forces of Nigeria (1999-2015),,1,MASSOB: Movement for the Actualization of a Sovereign State of Biafra,,2,12,Western Africa,Nigeria,Anambra,Onitsha North,,Onitsha,6.1454,6.7885,1,Agence France Presse,International,Police and MASSOB battle during two days,0,1546559461,NGA
2442264,566,NIG1535,1535,12-May-05,2005,1,Battle-No change of territory,Police Forces of Nigeria (1999-2015),,1,MASSOB: Movement for the Actualization of a Sovereign State of Biafra,,2,12,Western Africa,Nigeria,Anambra,Onitsha North,,Onitsha,6.1454,6.7885,1,Agence France Presse,International,Police and MASSOB battle during two days,0,1546559461,NGA
2489459,562,NIR163,163,29-Sep-04,2004,1,Battle-No change of territory,Military Forces of Niger (1999-2010),,1,FLAA: The Air and Azawagh Liberation Front,,2,12,Western Africa,Niger,Agadez,Tchirozerine,ZR Tchirozerine,Agadez,16.97,7.99,1,RFI,International,"FLAA reestablished, capture 2 military.",0,1546559507,NER
2489461,562,NIR160,160,8-Aug-04,2004,1,Battle-No change of territory,FLAA: The Air and Azawagh Liberation Front,,2,Police Forces of Niger (1999-2010),,1,12,Western Africa,Niger,Agadez,Tchirozerine,ZR Tchirozerine,Agadez,16.97,7.99,1,IPR Strategic Information Database,International,Overnight attack on 3 buses. 3 were killed and 2 police officers kidnapped. 11 injured.,3,1546559507,NER
2442738,566,NIG1324,1324,5-May-04,2004,1,Battle-No change of territory,Police Forces of Nigeria (1999-2015),,1,MASSOB: Movement for the Actualization of a Sovereign State of Biafra,,2,12,Western Africa,Nigeria,Delta,Oshimili South,,Asaba,6.2006,6.7339,1,Vanguard (Nigeria),National,Police kill MASSOB leader at his home,1,1546559462,NGA
2489935,562,NIR157,157,28-Apr-04,2004,1,Battle-No change of territory,Military Forces of Niger (1999-2010),,1,GSPC: Salafist Group for Call and Combat,,2,12,Western Africa,Niger,Niamey,Ville de Niamey,Lamorde,Niamey,13.52,2.12,1,Reuters News,International,Niger armed forces killed 4 Algerian militant islamists linked to Al qaeda.,4,1546559508,NER
2490007,562,NIR156,156,31-Mar-04,2004,1,Battle-No change of territory,Military Forces of Niger (1999-2010),,1,GSPC: Salafist Group for Call and Combat,,2,12,Western Africa,Niger,Tahoua,Tahoua,Tahoua,Tahoua,14.89,5.27,1,RFI,International,"Niger armed forces clash with GSPC, one GSPC captured, weapons confiscate",0,1546559508,NER
2489465,562,NIR155,155,3-Mar-04,2004,1,Battle-No change of territory,Military Forces of Niger (1999-2010),Military Forces of Chad (1990-),1,GSPC: Salafist Group for Call and Combat,,2,12,Western Africa,Niger,Agadez,Tchirozerine,ZR Tchirozerine,Agadez,16.97,7.99,1,IRIN Africa,Other,"Niger armed forces, joined by Chadian armed forces, clash with GSPC.",0,1546559507,NER
2489782,562,NIR153,153,28-Feb-04,2004,1,Battle-No change of territory,Military Forces of Niger (1999-2010),,1,GSPC: Salafist Group for Call and Combat,,2,12,Western Africa,Niger,Tahoua,Tchintabaraden,ZR Tchin-Tabaraden,Midal,16.9172,4.4544,1,IRIN Africa,Other,Niger armed forces clash with GSPC.,0,1546559508,NER
2489783,562,NIR152,152,20-Feb-04,2004,1,Battle-No change of territory,Military Forces of Niger (1999-2010),,1,GSPC: Salafist Group for Call and Combat,,2,12,Western Africa,Niger,Tahoua,Tchintabaraden,ZR Tchin-Tabaraden,Midal,16.9172,4.4544,1,IRIN Africa,Other,Niger armed forces clash with GSPC.,0,1546559508,NER
2443500,566,NIG1072,1072,29-Apr-03,2003,1,Battle-No change of territory,MASSOB: Movement for the Actualization of a Sovereign State of Biafra,,2,Police Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Lagos,Surulere,,Ijesha-Tedo,6.492,3.3243,1,BBC Monitoring Africa,National,Members of the MASSOB clash with police in Ijesha-Tedo,0,1546559462,NGA
2443254,566,NIG1053,1053,29-Mar-03,2003,1,Battle-No change of territory,MASSOB: Movement for the Actualization of a Sovereign State of Biafra,,2,Police Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Imo,Owerri-Municipal,,Owerri,5.4833,7.0304,3,All Africa,Regional,The Police and members of MASSOB clashed in Imo State,0,1546559462,NGA
2489467,562,NIR102,102,12-Sep-01,2001,1,Battle-Government regains territory,FARS: Revolutionary Armed Forces of the Sahara,,2,Military Forces of Niger (1999-2010),,1,12,Western Africa,Niger,Agadez,Tchirozerine,ZR Tchirozerine,Agadez,16.97,7.99,1,Agence France Presse,International,"Clashes broke out between Revolutionary Armed Forces of the Sahara and Niger army. During the battle, one of the FARS leaders, Chahayi Barkaye was killed. The army took munitions from FARS and destroyed two of their bases. It is not known how many died.",1,1546559507,NER
2444372,566,NIG651,651,27-Aug-00,2000,1,Battle-No change of territory,MASSOB: Movement for the Actualization of a Sovereign State of Biafra,,2,Police Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Lagos,Lagos Island,,Lagos,6.4531,3.3958,1,Agence France Presse,International,Five are killed as members of the MASSOB militia and police clash as the police attempt to halt a public protest of those seeking a succession form Nigeria.,5,1546559463,NGA
2444427,566,NIG614,614,23-May-00,2000,1,Battle-No change of territory,MASSOB: Movement for the Actualization of a Sovereign State of Biafra,,2,Police Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Abia,Aba South,,Aba,5.1066,7.3667,1,Reuters News,International,Two are dead when members of the Movement for the Actualization of the Sovereign State of Biafra (MASSOB) clash with police in Aba.,2,1546559463,NGA
2444557,566,NIG527,527,12-Feb-00,2000,1,Battle-No change of territory,Police Forces of Nigeria (1999-2015),Military Forces of Nigeria (1999-2015),1,MASSOB: Movement for the Actualization of a Sovereign State of Biafra,,2,12,Western Africa,Nigeria,Imo,Okigwe,,Okigwi,5.8352,7.3599,1,Agence France Presse,International,Two or more are killed as a joint police/military operation to capture the leader of the MASSOB leads to death of those uninvolved.,2,1546559464,NGA
2489475,562,NIR27,27,8-Nov-97,1997,1,Battle-No change of territory,FARS: Revolutionary Armed Forces of the Sahara,Union of Resistance Forces,2,Military Forces of Niger (1996-1999),,1,12,Western Africa,Niger,Agadez,Tchirozerine,ZR Tchirozerine,Agadez,16.97,7.99,1,Reuters,International,Military troops clashed with Tuareg rebels (UFRA) and Toubou (FARS rebels) rebels. 27 rebels were killed and one soldier.,28,1546559507,NER
2489476,562,NIR23,23,8-Oct-97,1997,1,Battle-No change of territory,Military Forces of Niger (1996-1999),,1,FARS: Revolutionary Armed Forces of the Sahara,,2,12,Western Africa,Niger,Agadez,Tchirozerine,ZR Tchirozerine,Agadez,16.97,7.99,1,Radio France Internationale,International,The Revolutionary Armed Forces of the Sahara (FARS) attacked a military convoy. They took five people hostage- four were civilians. FARS claimed they killed 13 soldiers in the attack.,13,1546559507,NER
2489755,562,NIR22,22,20-Sep-97,1997,1,Battle-No change of territory,Military Forces of Niger (1996-1999),,1,FARS: Revolutionary Armed Forces of the Sahara,,2,12,Western Africa,Niger,Agadez,Bilma,Bilma,Madama,21.94,13.64,1,Voix du Sahel,Regional,"A military post in Madama was attacked by members of the Revolutionary Armed Forces of the Sahara (FARS). Five people were wounded. During the attack, a truck hit a mine, killing five people.",5,1546559508,NER
2489655,562,NIR19,19,19-Jul-97,1997,1,Battle-No change of territory,FDR: Democratic Front for Renewal,,2,Military Forces of Niger (1996-1999),,1,12,Western Africa,Niger,Diffa,Diffa,Diffa,Diffa,13.32,12.61,1,Radio France Internationale,International,"The Democratic Front for Renewal claimed that Niger and Chadian forces attacked their compound and left 17 dead. As a result, the FDR is withdrawing from the 1995 peace agreements.",17,1546559508,NER
2489656,562,NIR12,12,31-May-97,1997,1,Battle-No change of territory,FDR: Democratic Front for Renewal,,2,Military Forces of Niger (1996-1999),,1,12,Western Africa,Niger,Diffa,Diffa,Diffa,Diffa,13.32,12.61,1,Radio France Internationale,International,Fighting broke out between the Democratic Front for Renewal (FDR) (Toubou rebels) and Niger military forces. Casualties were reported on both sides but not the number of casualties.,0,1546559508,NER
2445254,566,NIG30,30,11-Mar-97,1997,1,Battle-Government regains territory,Military Forces of Nigeria (1993-1999),,1,RUF: Revolutionary United Front,,2,12,Western Africa,Nigeria,Lagos,Ikeja,,Ikeja,6.5942,3.3375,3,NPWJ p.525,Subnational,Government forces gain territory from RUF in Lagos State.,0,1546559464,NGA
